-25.730797,28.444628,CC345
-25.7285900787,28.4446025547,C526
-25.7283100393,28.444599621,C311
-25.730103,28.444631,C724
-25.731511,28.444649,CD356
-25.728969695,28.44462879,C547
-25.730673,28.44465,C698
-25.730555,28.444651,C705
-25.7285193354,28.4446310531,C526
-25.729113,28.444639,C590
-25.7285516895,28.4446321428,C526
-25.730184,28.444663,C723
-25.7282780204,28.4446461406,C312
-25.730425,28.444676,C709
-25.731584,28.444691,CD368
-25.731415,28.44469,CD5037
-25.729845,28.444672,C644
-25.72953,28.444673,C627
-25.7287215069,28.4446641617,C539
-25.73103,28.444694,CC348
-25.729293,28.444676,C616
-25.730232,28.444695,C723
-25.7279714104,28.4446678497,C480
-25.729732,28.444698,C633
-25.729373,28.444695,C615
-25.7283154875,28.44468344,C312
-25.73049,28.444717,C704
-25.730911,28.444734,CC346
-25.730054,28.444727,C646
-25.72969,28.444727,C634
-25.730367,28.444741,C710
-25.730777,28.444751,C697
-25.729781,28.444744,C643
-25.7287546154,28.444731636,C539
-25.72931,28.444742,C615
-25.730237,28.444757,C711
-25.727891447,28.4447410237,C478
-25.7279837318,28.4447427001,C318
-25.7284082752,28.4447514173,C527
-25.730534,28.444779,C701
-25.7281807903,28.4447533451,C520
-25.731155,28.444793,CC349
-25.730446,28.444784,C710
-25.7284841314,28.4447710309,C527
-25.729614,28.444788,C635
-25.729967,28.444794,C647
-25.730834,28.444805,C693
-25.730317,28.444811,C702
-25.730712,28.444822,C696
-25.730397,28.444841,C702
-25.731625,28.444866,CD036
-25.729898,28.444849,C647
-25.731252,28.444867,CC350
-25.7288326509,28.4448486473,C538
-25.7283516973,28.4448429476,C517
-25.7281879149,28.44484278,C479
-25.729239,28.444861,C618
-25.731728,28.444893,CD036
-25.730786,28.444884,C691
-25.730524,28.444888,C684
-25.730967,28.444895,C692
-25.730076,28.444889,C666
-25.73064,28.444907,CC696
-25.730859,28.444916,C691
-25.729664,28.444907,C641
-25.729505,28.444908,C638
-25.7281068619,28.4448929876,C519
-25.7281960454,28.4448966756,C479
-25.7276890241,28.4448905569,C470
-25.730195,28.444922,C668
-25.731529,28.444952,CD043
-25.731751,28.444956,CD038
-25.730731,28.444945,C688
-25.7288125344,28.4449328016,C538
-25.731818,28.44497,CD038
-25.727633452,28.4449207317,C979
-25.730504,28.444961,C685
-25.731395,28.444977,CD506
-25.731015,28.444974,CC692
-25.729998,28.444967,C655
-25.729356,28.444968,C621
-25.730116,28.444982,C668
-25.731655,28.445002,CD0042
-25.729824,28.444984,C649
-25.7287381031,28.4449723642,C530
-25.728946,28.444982,C544
-25.7280838955,28.4449741244,C417
-25.730782,28.44501,C688
-25.730645,28.445012,C686
-25.7280935347,28.4449861944,C417
-25.7283925172,28.4449912235,C515
-25.730578,28.445033,C685
-25.72926,28.445018,C619
-25.731719,28.44505,CD0042
-25.731552,28.44505,CD054
-25.729459,28.445027,C636
-25.731144,28.445052,CCC692
-25.7324875798,28.4450710192,CD007
-25.7276374754,28.4450148605,CC066
-25.730401,28.445053,C682
-25.729599,28.445044,C630
-25.7283209357,28.4450332168,C515
-25.730229,28.445059,CD081
-25.727974344,28.4450326301,C476
-25.728886,28.445045,C503
-25.730098,28.445065,C670
-25.7287806831,28.44505216,C505
-25.729906,28.445075,C654
-25.731236,28.445111,CCD2286
-25.7284811139,28.4450869448,C510
-25.7283334248,28.4450902976,C514
-25.730531,28.445124,CC084
-25.728557976,28.4451038763,C511
-25.729338,28.445119,CC638
-25.7280458417,28.445103541,C482
-25.729655,28.445127,CC649
-25.7327078562,28.445165148,CD012
-25.7286753226,28.4451276809,C509
-25.729159,28.445136,C620
-25.728979,28.445135,CDS032
-25.7278186083,28.4451213945,CD5033
-25.7322812174,28.4451784752,CD145
-25.731482,28.445169,CD0046
-25.730159,28.445158,CC079
-25.7281012461,28.4451380745,C481
-25.7323576603,28.4451938979,CD145
-25.731171,28.445184,CC135
-25.7284201775,28.4451592807,C510
-25.7282065228,28.4451680817,C483
-25.731254,28.445207,CC136
-25.730957,28.445224,CCC624
-25.7325823791,28.4452503081,CD025
-25.730284,28.445233,CC080
-25.729631,28.445225,C65
-25.731094,28.445245,CC343
-25.7274026982,28.4452020284,CCD057
-25.729442,28.445236,C638
-25.727531109,28.4452129249,CCD505
-25.7326206006,28.4452875238,CD023
-25.7325566467,28.4452897031,CD023
-25.730533,28.445267,C999
-25.7283489313,28.4452497214,C485
-25.72923,28.445264,CC001
-25.731192,28.445291,CC134
-25.728763,28.445263,C502
-25.728289336,28.4452581871,C486
-25.731076,28.445296,CC343
-25.729566,28.445284,C65
-25.730982,28.445313,CC114
-25.730164,28.445308,C680
-25.730872,28.445317,CC762
-25.731614,28.445332,CD076
-25.7326190919,28.4453482926,CD023
-25.731103,28.445333,CC125
-25.729094,28.445321,CC342
-25.7274832483,28.4453054611,CCD055
-25.730692,28.445345,CD068
-25.72938,28.445334,CC002
-25.728944,28.44533,CC503
-25.7284091972,28.4453289304,C488
-25.731368,28.44537,C980
-25.730511,28.445367,CDS074
-25.7284893282,28.4453421738,C488
-25.729137,28.44538,CC342
-25.7326935232,28.4454264119,CD021
-25.7322963048,28.4454280045,CD089
-25.731449,28.44542,C980
-25.73132,28.445422,CC138
-25.728624,28.445391,C489
-25.727980379,28.4453855921,CCD045
-25.729971,28.445411,C679
-25.730966,28.445427,CC115
-25.730355,28.445432,CDS086
-25.728847,28.445418,CDS008
-25.7327485085,28.4454715904,CD021
-25.7327749953,28.4454732668,CD021
-25.7280419022,28.4454373084,CCD045
-25.7323717419,28.4454915393,CD090
-25.731261,28.445482,CC126
-25.7328670286,28.4455160983,CD018
-25.730887,28.445497,CCD579
-25.730687,28.445499,CD383
-25.7281921059,28.4454725124,CCD210
-25.729254,28.445494,CDS012
-25.7321145851,28.4455341194,CD354
-25.7324242126,28.4455401544,CD108
-25.728891,28.445503,CDS009
-25.7278501242,28.4454979096,CCD098
-25.729938,28.445524,C677
-25.7320731785,28.4455519728,CD067
-25.731432,28.445556,CC132
-25.7282938622,28.4455274977,CCCD1002
-25.7279580832,28.4455365501,CCD048
-25.731123,28.445578,CD077
-25.73082,28.445577,CD440
-25.7324776053,28.4456097241,CD108
-25.7296456117,28.4455762804,CC651
-25.7276563346,28.4455556609,CCD509
-25.731323,28.445604,CC127
-25.7320476975,28.4456137475,CD067
-25.728351865,28.4455697425,CCCD1002
-25.7276933827,28.4455650486,CCD093
-25.7305684593,28.4456187766,CCC590
-25.7324097119,28.4456423298,CD088
-25.7278457657,28.4455937985,CCD050
-25.729881,28.445621,C674
-25.730627,28.445633,CCC590
-25.7282220293,28.4456063714,CCD043
-25.7280338556,28.4456115682,CCD044
-25.7325576525,28.4456796292,CD111
-25.732830232,28.4456858318,CD304
-25.7322859112,28.4457010869,CD091
-25.7301252242,28.4456818923,CC591
-25.7325837202,28.4457122348,CD030
-25.729705,28.44568,CC651
-25.7327893283,28.4457220417,CD0032
-25.728666,28.445686,CCD107
-25.7294211444,28.4457097203,CCD006
-25.728565,28.445706,CCD017
-25.729804,28.445725,CC005
-25.731151,28.445747,CC117
-25.7300808839,28.4457345307,CC025
-25.7293777261,28.4457392246,CCD006
-25.7279722486,28.4457254782,CCD511
-25.7325856481,28.4457870014,CD111
-25.728834,28.445742,CCD010
-25.7313572802,28.4457764402,CC122
-25.728619,28.445749,CCD019
-25.73091,28.445778,CD504
-25.7281596679,28.4457492828,CCD041
-25.731055,28.445788,CD459
-25.7322706562,28.4458093811,CD091
-25.727938218,28.4457647894,CCD511
-25.728705,28.445784,CCD107
-25.7318099868,28.4458233789,CD0087
-25.7313872874,28.445823798,CD0074
-25.730977,28.445823,CD459
-25.7323894277,28.4458437469,CD109
-25.7278527226,28.4457891807,
-25.7313783187,28.4458355326,CC122
-25.7321518846,28.4458527155,CD093
-25.729011,28.445821,CCD012
-25.7280959655,28.4458154999,CCD041
-25.728928,28.445826,CDS013
-25.730824,28.445868,CD442
-25.7323826384,28.4458890092,CD109
-25.7308075111,28.4458853211,CD442
-25.7302977238,28.4458834771,CC021
-25.7299979869,28.4458807111,CC007
-25.7277413271,28.4458550625,CCD557
-25.7302784454,28.4458899312,CC021
-25.7295986731,28.4458814655,
-25.7312206551,28.4459064435,CD460
-25.729099,28.445883,CC011
-25.7326897513,28.4459436592,CD112
-25.7303603366,28.4459196031,CC596
-25.7317303587,28.4459378757,CD086
-25.7308547851,28.4459290747,CD442
-25.7277620304,28.4458991513,CCD988
-25.7320198696,28.4459633566,CD094
-25.7281915192,28.4459168371,CCD556
-25.7327836286,28.4459746722,CD134
-25.730412472,28.4459489398,CC596
-25.7312196493,28.4459665418,CD460
-25.7303489372,28.4459560644,CC596
-25.7320933789,28.4459805395,CD094
-25.730779,28.445969,CD515
-25.7297253236,28.4459575731,CC111
-25.7296904549,28.4459566511,CC111
-25.731669087,28.445986826,CD0085
-25.7299633697,28.4459752589,CC008
-25.7280020881,28.4459674638,CCD513
-25.7294641435,28.4459880833,CCD551
-25.7304179203,28.4460009914,CC596
-25.7295527402,28.4459909331,CCD551
-25.7315041311,28.4460175037,CD083
-25.7282645255,28.4460074455,CCD099
-25.7319808938,28.4460559767,CD094
-25.7325714827,28.4460639395,CD113
-25.7306221873,28.4460413922,CC071
-25.729426425,28.4460297413,CDS045
-25.730047524,28.4460413922,CC031
-25.7325654477,28.4461009875,CD113
-25.7315663248,28.4460909292,CD083
-25.732156327,28.4460986406,CD117
-25.7304599974,28.4460860677,CC018
-25.7282113004,28.4460614249,CCD099
-25.7319390681,28.4461131413,CD102
-25.7298989967,28.44609797,CC028
-25.7302975561,28.4461136442,CC011
-25.7324539684,28.4461425617,CD130
-25.7324994821,28.4461579844,CD114
-25.7318014372,28.4461551346,CD096
-25.7282884978,28.4461221099,CCD113
-25.7303584926,28.4461485967,CC011
-25.7309373468,28.4461563081,CD515
-25.7307413779,28.4461639356,CC070
-25.7309773285,28.446170222,CD515
-25.7324046828,28.4461931046,CD128
-25.7328109536,28.4462092817,CD135
-25.7306475006,28.4461897518,CC070
-25.7318120822,28.4462115448,CD096
